Crime Id,Original Crime Type Name,Report Date,Call Date,Offense Date,Call Time,Call Date Time,Disposition,Address,City,State,Agency Id,Address Type,Common Location
160923999,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:37,2016-04-01T23:37:00,CIT,4th St/harrison St,San Francisco,CA,1,Intersection,
160932520,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:51,2016-04-02T16:51:00,HAN,1300 Block Of Webster St,San Francisco,CA,1,Premise Address,
160941109,Audible Alarm,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:33,2016-04-03T09:33:00,CAN,700 Block Of Market St,San Francisco,CA,1,Premise Address,
160912811,594,2016-03-31T00:00:00,2016-03-31T00:00:00,2016-03-31T00:00:00,17:42,2016-03-31T17:42:00,REP,Beale St/bryant St,San Francisco,CA,1,Intersection,
160932901,909,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,18:25,2016-04-02T18:25:00,GOA,600 Block Of Church St,San Francisco,CA,1,Premise Address,
160941125,Sw,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:39,2016-04-03T09:39:00,GOA,2700 Block Of Clement St,San Francisco,CA,1,Premise Address,
160943580,Campers,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,22:24,2016-04-03T22:24:00,HAN,0 Block Of Dehon St,San Francisco,CA,1,Premise Address,
160943676,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,23:02,2016-04-03T23:02:00,ADV,Salinas Av/3rd St,San Francisco,CA,1,Intersection,
160920691,Camper,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,07:51,2016-04-01T07:51:00,22,Princeton St/wayland St,San Francisco,CA,1,Intersection,
160921521,Fraud,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,12:11,2016-04-01T12:11:00,REP,100 Block Of Van Ness Av,San Francisco,CA,1,Premise Address,
160930472,418,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,03:40,2016-04-02T03:40:00,GOA,20th St/folsom St,San Francisco,CA,1,Intersection,
160941235,915,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,10:11,2016-04-03T10:11:00,HAN,700 Block Of 15th St,San Francisco,CA,1,Premise Address,
160942408,Assault / Battery,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,15:54,2016-04-03T15:54:00,Not recorded,1500 Block Of Polk St,San Francisco,CA,1,Premise Address,
160943052,Trespasser,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,19:09,2016-04-03T19:09:00,HAN,2000 Block Of Folsom St,San Francisco,CA,1,Premise Address,
160932582,Muni Inspection,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:05,2016-04-02T17:05:00,HAN,Powell St Muni Station,,CA,1,Geo-Override,
160930280,Fight No Weapon,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,01:54,2016-04-02T01:54:00,HAN,3200 Block Of 17th St,San Francisco,CA,1,Premise Address,
160940620,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,04:50,2016-04-03T04:50:00,CIT,19th St/south Van Ness Av,San Francisco,CA,1,Intersection,
160920984,Homeless Complaint,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,09:31,2016-04-01T09:31:00,ADV,500 Block Of South Van Ness Av,San Francisco,CA,1,Premise Address,
160920425,Well Being Check,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,05:21,2016-04-01T05:21:00,HAN,Judah St/la Playa,San Francisco,CA,1,Intersection,
160921358,Homeless Complaint,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,11:25,2016-04-01T11:25:00,HAN,Oak St/franklin St,San Francisco,CA,1,Intersection,
160920666,City Veh,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,07:44,2016-04-01T07:44:00,HAN,Pennsylvania Av/22nd St,San Francisco,CA,1,Intersection,
160921191,Stolen Vehicle,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,10:28,2016-04-01T10:28:00,REP,Fern St/franklin St,San Francisco,CA,1,Intersection,
160942559,Muni Inspection,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,16:43,2016-04-03T16:43:00,HAN,3rd St/mission St,San Francisco,CA,1,Intersection,
160943041,Trespasser,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,19:06,2016-04-03T19:06:00,GOA,1500 Block Of Haight St,San Francisco,CA,1,Premise Address,
160920443,Homeless Complaint,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,05:41,2016-04-01T05:41:00,ADM,300 Block Of Valencia St,San Francisco,CA,1,Premise Address,
"160922669,Suspicious Person,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:12,2016-04-01T17:12:00,ADV,2600 Block Of Gough St,San Francisco,CA,1,Common Location,""Allyne Park, Sf"""
160920684,Suspicious Person,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,07:52,2016-04-01T07:52:00,ADV,Larkin St/golden Gate Av,San Francisco,CA,1,Intersection,
160920241,415,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,02:40,2016-04-01T02:40:00,REP,Cedar St/larkin St,San Francisco,CA,1,Intersection,
160932471,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:33,2016-04-02T16:33:00,CIT,Dolores St/30th St,San Francisco,CA,1,Intersection,
160913783,Fight No Weapon,2016-03-31T00:00:00,2016-03-31T00:00:00,2016-03-31T00:00:00,22:38,2016-03-31T22:38:00,HAN,500 Block Of South Van Ness Av,San Francisco,CA,1,Premise Address,
160940623,Noise Nuisance,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,04:54,2016-04-03T04:54:00,ADV,2000 Block Of Silver Av,San Francisco,CA,1,Premise Address,
160930698,Sexual Assault Adult,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,07:20,2016-04-02T07:20:00,NOM,Jones St/ofarrell St,San Francisco,CA,1,Intersection,
160940111,Passing Call,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,00:35,2016-04-03T00:35:00,HAN,Polk St/union St,San Francisco,CA,1,Intersection,
160922073,22500f,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,14:44,2016-04-01T14:44:00,CIT,1400 Block Of 24th Av,San Francisco,CA,1,Premise Address,
160921076,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,09:54,2016-04-01T09:54:00,CIT,Broadway/van Ness Av,San Francisco,CA,1,Intersection,
160924001,Suspicious Person,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:38,2016-04-01T23:38:00,ADV,23rd Av/geary Bl,San Francisco,CA,1,Intersection,
160933782,Poss,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:45,2016-04-02T22:45:00,NOM,300 Block Of Woodside Av,San Francisco,CA,1,Premise Address,
160922632,Meet W/citizen,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,17:07,2016-04-01T17:07:00,REP,200 Block Of Bluxome St,San Francisco,CA,1,Premise Address,
160933356,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:39,2016-04-02T20:39:00,Not recorded,1200 Block Of Scott St,San Francisco,CA,1,Premise Address,
160931744,415,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,13:09,2016-04-02T13:09:00,GOA,1000 Block Of Market St,San Francisco,CA,1,Premise Address,
160943575,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,22:24,2016-04-03T22:24:00,ADV,700 Blk 3rd St,San Francisco,CA,1,Geo-Override,
160942694,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,17:19,2016-04-03T17:19:00,ADV,100 Blk Eddy St,San Francisco,CA,1,Geo-Override,
160930710,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,07:27,2016-04-02T07:27:00,ADV,17th St/mars St,San Francisco,CA,1,Intersection,
160931077,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:51,2016-04-02T09:51:00,CIT,Clay St/stockton St,San Francisco,CA,1,Intersection,
160920106,Noise Nuisance,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,00:59,2016-04-01T00:59:00,GOA,1700 Block Of Haight St,San Francisco,CA,1,Premise Address,
160932702,252500e,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,17:29,2016-04-02T17:29:00,22,800 Block Of Union St,San Francisco,CA,1,Premise Address,
160934008,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,23:50,2016-04-02T23:50:00,CIT,Laguna Honda Bl/dewey Bl,San Francisco,CA,1,Intersection,
160923527,Meet W/citizen,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,21:24,2016-04-01T21:24:00,HAN,Polk St/geary St,San Francisco,CA,1,Intersection,
160921141,Threats / Harassment,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,10:09,2016-04-01T10:09:00,REP,100 Block Of 6th St,San Francisco,CA,1,Premise Address,
"160932200,""7,2,40"",2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:18,2016-04-02T15:18:00,GOA,0 Block Of Genoa Pl,San Francisco,CA,1,Premise Address,"
160920474,Complaint Unkn,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,06:02,2016-04-01T06:02:00,PAS,400 Block Of Mason St,San Francisco,CA,1,Premise Address,
160921539,Suspicious Person,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,12:17,2016-04-01T12:17:00,HAN,0 Block Of Fell St,San Francisco,CA,1,Premise Address,
160942334,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,15:34,2016-04-03T15:34:00,ADV,Quesada Av/ingalls St,San Francisco,CA,1,Intersection,
160923379,Fight No Weapon,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,20:25,2016-04-01T20:25:00,HAN,2700 Block Of Mason St,San Francisco,CA,1,Premise Address,
160941189,Poss,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:59,2016-04-03T09:59:00,UTL,Eddy St/jones St,San Francisco,CA,1,Intersection,
160942062,7.2.27,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,14:15,2016-04-03T14:15:00,CIT,5700 Block Of Mission St,San Francisco,CA,1,Premise Address,
160933019,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,18:58,2016-04-02T18:58:00,ND,Elk St/chenery St,San Francisco,CA,1,Intersection,
160922339,Assault / Battery Dv,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:54,2016-04-01T15:54:00,GOA,Market St/steuart St,San Francisco,CA,1,Intersection,
160941096,911,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,09:26,2016-04-03T09:26:00,ADV,2000 Block Of Post St,San Francisco,CA,1,Premise Address,
160930987,Fight No Weapon,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:22,2016-04-02T09:22:00,HAN,1300 Block Of Market St,San Francisco,CA,1,Premise Address,
160922153,Petty Theft,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:03,2016-04-01T15:03:00,UTL,2100 Block Of Chestnut St,San Francisco,CA,1,Premise Address,
160921500,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,12:07,2016-04-01T12:07:00,ND,Market St/16th St,San Francisco,CA,1,Intersection,
160933749,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,22:35,2016-04-02T22:35:00,CIT,Randolph St/arch St,San Francisco,CA,1,Intersection,
160913615,Suspicious Person,2016-03-31T00:00:00,2016-03-31T00:00:00,2016-03-31T00:00:00,21:44,2016-03-31T21:44:00,HAN,1600 Block Of Polk St,San Francisco,CA,1,Premise Address,
160923727,Trespasser,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,22:14,2016-04-01T22:14:00,HAN,100 Block Of Leland Av,San Francisco,CA,1,Premise Address,
160920242,Music,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,02:40,2016-04-01T02:40:00,Not recorded,Cedar St/larkin St,San Francisco,CA,1,Intersection,
160941738,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,12:38,2016-04-03T12:38:00,CIT,23rd St/wisconsin St,San Francisco,CA,1,Intersection,
160942919,Meet W/citizen,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,18:25,2016-04-03T18:25:00,HAN,1500 Block Of Webster St,San Francisco,CA,1,Premise Address,
160923931,500e,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:13,2016-04-01T23:13:00,CIT,200 Block Of Sagamore St,San Francisco,CA,1,Premise Address,
160921387,Petty Theft,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,11:33,2016-04-01T11:33:00,CAN,1400 Block Of Fillmore St,San Francisco,CA,1,Premise Address,
160941919,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,13:35,2016-04-03T13:35:00,HAN,15th St/potrero Av,San Francisco,CA,1,Intersection,
"160930816,""7,2,46"",2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,08:14,2016-04-02T08:14:00,CIT,500 Block Of Clementina St,San Francisco,CA,1,Premise Address,"
160913428,Music,2016-03-31T00:00:00,2016-03-31T00:00:00,2016-03-31T00:00:00,20:44,2016-03-31T20:44:00,UTL,500 Block Of Grove St,San Francisco,CA,1,Premise Address,
160931664,Vandalism,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,12:43,2016-04-02T12:43:00,REP,3800 Block Of Market St,San Francisco,CA,1,Premise Address,
160931889,Trespasser,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,13:46,2016-04-02T13:46:00,HAN,800 Block Of 14th St,San Francisco,CA,1,Premise Address,
160921425,Trespasser,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,11:45,2016-04-01T11:45:00,HAN,1200 Block Of Harrison St,San Francisco,CA,1,Premise Address,
160932236,Homeless Complaint,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:31,2016-04-02T15:31:00,ADV,11th Av/clement St,San Francisco,CA,1,Intersection,
160942617,Traffic Stop,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,16:59,2016-04-03T16:59:00,ADV,300 Block Of Monterey Bl,San Francisco,CA,1,Premise Address,
160933973,601,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,23:39,2016-04-02T23:39:00,ADV,3200 Block Of Mission St,San Francisco,CA,1,Premise Address,
160940777,Passing Call,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,07:00,2016-04-03T07:00:00,HAN,Division St/9th St,San Francisco,CA,1,Intersection,
160930680,Threats / Harassment,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,07:11,2016-04-02T07:11:00,CAN,9th St/mission St,San Francisco,CA,1,Intersection,
160931481,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,11:57,2016-04-02T11:57:00,CIT,Webster St/pacific Av,San Francisco,CA,1,Intersection,
160921404,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,11:40,2016-04-01T11:40:00,CIT,700 Block Of Steiner St,San Francisco,CA,1,Premise Address,
160942284,Well Being Check,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,15:19,2016-04-03T15:19:00,UTL,300 Block Of Leavenworth St,San Francisco,CA,1,Premise Address,
"160942375,Auto Boost / Strip,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,15:44,2016-04-03T15:44:00,REP,100 Block Of Christmas Tree Point Rd,San Francisco,CA,1,Common Location,""Twin Peaks Viewpoint, Sf"""
160933564,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,21:48,2016-04-02T21:48:00,CIT,Lincoln Wy/25th Av,San Francisco,CA,1,Intersection,
160930098,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,00:37,2016-04-02T00:37:00,CIT,100 Block Of Turk St,San Francisco,CA,1,Premise Address,
160922431,Muni Inspection,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,16:18,2016-04-01T16:18:00,Not recorded,Mission St/30th St,San Francisco,CA,1,Intersection,
160932467,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:33,2016-04-02T16:33:00,Not recorded,Market St/5th St,San Francisco,CA,1,Intersection,
160920373,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,04:41,2016-04-01T04:41:00,HAN,Armstrong Av/keith St,San Francisco,CA,1,Intersection,
160930786,Suspicious Person,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,08:12,2016-04-02T08:12:00,ADV,600 Block Of Clement St,San Francisco,CA,1,Premise Address,
160940368,Noise Nuisance,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,02:10,2016-04-03T02:10:00,GOA,800 Block Of Divisadero St,San Francisco,CA,1,Premise Address,
160942975,Muni Inspection,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,18:45,2016-04-03T18:45:00,Not recorded,11th St/mission St,San Francisco,CA,1,Intersection,
160940274,Jo,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,01:28,2016-04-03T01:28:00,REP,2600 Block Of Mission St,San Francisco,CA,1,Premise Address,
160933185,Homeless Complaint,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,19:47,2016-04-02T19:47:00,ADV,500 Block Of Ashbury St,San Francisco,CA,1,Premise Address,
160940804,Suspicious Person,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,07:16,2016-04-03T07:16:00,CIT,6th St/natoma St,San Francisco,CA,1,Intersection,
160922897,Muni Inspection,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,18:04,2016-04-01T18:04:00,ND,5th St/market St,San Francisco,CA,1,Intersection,
160933359,Noise Nuisance,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:38,2016-04-02T20:38:00,ADV,Austin St/octavia St,San Francisco,CA,1,Intersection,
160922272,Drop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:36,2016-04-01T15:36:00,NOM,0 Block Of Fremont St,San Francisco,CA,1,Premise Address,
160941800,Burglary,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,12:56,2016-04-03T12:56:00,REP,500 Block Of Russia Av,San Francisco,CA,1,Premise Address,
160942905,Noise Nuisance,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,18:19,2016-04-03T18:19:00,UTL,Ellis St/taylor St,San Francisco,CA,1,Intersection,
"160922371,Muni Inspection,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,16:03,2016-04-01T16:03:00,HAN,1100 Block Of Market St,San Francisco,CA,1,Common Location,""Civic Center Muni, Sf"""
160940371,Missing Adult,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,02:11,2016-04-03T02:11:00,REP,5th St/mission St,San Francisco,CA,1,Intersection,
160931083,Wz,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:51,2016-04-02T09:51:00,CIT,500 Block Of Post St,San Francisco,CA,1,Premise Address,
160931226,22500f,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,10:37,2016-04-02T10:37:00,GOA,1900 Block Of Hayes St,San Francisco,CA,1,Premise Address,
160940147,Suspicious Person,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,00:49,2016-04-03T00:49:00,HAN,Polk St/bush St,San Francisco,CA,1,Intersection,
160930317,Fight No Weapon,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,02:12,2016-04-02T02:12:00,ABA,3200 Block Of Scott St,San Francisco,CA,1,Premise Address,
"160932833,Muni Inspection,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,18:07,2016-04-02T18:07:00,HAN,900 Block Of Market St,San Francisco,CA,1,Common Location,""Powell St Muni, Sf"""
160943684,Suspicious Person,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,23:04,2016-04-03T23:04:00,ADV,Middlefield Dr/ocean Av,San Francisco,CA,1,Intersection,
160923971,Passing Call,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:29,2016-04-01T23:29:00,HAN,100 Block Of Christmas Tree Point Rd,San Francisco,CA,1,Common Location,Twin Peaks Viewpoint
160930235,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,01:36,2016-04-02T01:36:00,ADV,19th Av/eucalyptus Dr,San Francisco,CA,1,Intersection,
160920069,Dw,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,00:29,2016-04-01T00:29:00,HAN,100 Block Of Mars St,San Francisco,CA,1,Premise Address,
160931197,Passing Call,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,10:27,2016-04-02T10:27:00,HAN,Lombard St/hyde St,San Francisco,CA,1,Intersection,
"160930920,""7,2,27"",2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:03,2016-04-02T09:03:00,CIT,1500 Block Of 9th Av,San Francisco,CA,1,Premise Address,"
"160933314,""7,2,27"",2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:20,2016-04-02T20:20:00,CIT,1500 Block Of Fillmore St,San Francisco,CA,1,Premise Address,"
160932544,Auto Boost / Strip,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:57,2016-04-02T16:57:00,REP,200 Block Of 7th St,San Francisco,CA,1,Premise Address,
160930104,Traffic Stop,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,00:39,2016-04-02T00:39:00,ADV,Polk St/broadway,San Francisco,CA,1,Intersection,
160932526,Muni Inspection,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,16:53,2016-04-02T16:53:00,ND,Kearny St/market St,San Francisco,CA,1,Intersection,
160924030,Party Yelling,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:46,2016-04-01T23:46:00,ADV,1400 Block Of 47th Av,San Francisco,CA,1,Premise Address,
160943447,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,21:36,2016-04-03T21:36:00,Not recorded,0 Block Of Mississippi St,San Francisco,CA,1,Premise Address,
160940140,Party,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,00:44,2016-04-03T00:44:00,GOA,500 Block Of Bright St,San Francisco,CA,1,Premise Address,
160922263,At Risk,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,15:32,2016-04-01T15:32:00,HAN,1900 Block Of Hyde St,San Francisco,CA,1,Premise Address,
160942900,Juve Beyond Control,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,18:12,2016-04-03T18:12:00,HAN,1800 Block Of Vicente St,San Francisco,CA,1,Premise Address,
160940516,Male,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,03:21,2016-04-03T03:21:00,GOA,200 Block Of 8th St,San Francisco,CA,1,Premise Address,
160940047,Fight No Weapon,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,00:14,2016-04-03T00:14:00,GOA,600 Block Of Ofarrell St,San Francisco,CA,1,Premise Address,
160943254,Homeless Complaint,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,20:25,2016-04-03T20:25:00,ND,Dehon St/16th St,San Francisco,CA,1,Intersection,
160931815,518,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,13:26,2016-04-02T13:26:00,REP,700 Block Of Valencia St,San Francisco,CA,1,Premise Address,
160931667,Fight No Weapon,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,12:42,2016-04-02T12:42:00,UTL,900 Block Of Ellsworth St,San Francisco,CA,1,Premise Address,
160941238,Mentally Disturbed,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,10:14,2016-04-03T10:14:00,ADV,2600 Block Of Divisadero St,San Francisco,CA,1,Premise Address,
160932165,Complaint Unkn,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,15:08,2016-04-02T15:08:00,NOM,800 Block Of Russia Av,San Francisco,CA,1,Premise Address,
160920055,Traffic Stop,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,00:25,2016-04-01T00:25:00,CIT,20th St/folsom St,San Francisco,CA,1,Intersection,
160924052,Well Being Check,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,23:53,2016-04-01T23:53:00,NOM,300 Block Of Mcallister St,San Francisco,CA,1,Premise Address,
160930743,Audible Alarm,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,07:50,2016-04-02T07:50:00,NCR,700 Block Of Bryant St,San Francisco,CA,1,Premise Address,
160931011,Dw,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,09:29,2016-04-02T09:29:00,GOA,1400 Block Of 24th Av,San Francisco,CA,1,Premise Address,
160940052,Poss,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,00:15,2016-04-03T00:15:00,PAS,500 Block Of Collingwood St,San Francisco,CA,1,Premise Address,
160920312,Noise Nuisance,2016-04-01T00:00:00,2016-04-01T00:00:00,2016-04-01T00:00:00,03:32,2016-04-01T03:32:00,GOA,Funston Av/lake St,San Francisco,CA,1,Intersection,
160933374,Veh Accident,2016-04-02T00:00:00,2016-04-02T00:00:00,2016-04-02T00:00:00,20:46,2016-04-02T20:46:00,REP,Divisadero St/lombard St,San Francisco,CA,1,Intersection,
160940493,Auto Boost / Strip,2016-04-03T00:00:00,2016-04-03T00:00:00,2016-04-03T00:00:00,03:09,2016-04-03T03:09:00,GOA,600 Block Of Guerrero St,San Francisco,CA,1,Premise Address,
